data;fonte;indicador;categoria;subcategoria;produto;uf;regiao;valor;unidade;periodicidade
2026-04-01;Indicador Setorial Histórico Exemplo;preco_fish_meal_ton;graos_racao;insumo global;Farinha de peixe;BR;;2474.0491;US$/ton;mensal
2026-05-01;Indicador Setorial Histórico Exemplo;preco_tilapia_kg;proteina;pescado;Tilápia;MG;;25.6345;R$/kg;mensal
2026-05-01;Indicador Setorial Histórico Exemplo;preco_salmao_kg;proteina;pescado importado;Salmão;MG;;101.4358;R$/kg;mensal
2026-05-01;Indicador Setorial Histórico Exemplo;preco_bacalhau_kg;proteina;pescado importado;Bacalhau;MG;;116.4988;R$/kg;mensal
2026-05-01;Indicador Setorial Histórico Exemplo;preco_camarao_kg;proteina;pescado importado;Camarão;MG;;110.9788;R$/kg;mensal
2026-05-01;Indicador Setorial Histórico Exemplo;preco_frango_kg;proteina;concorrente;Frango;MG;;11.2566;R$/kg;mensal
2026-05-01;Indicador Setorial Histórico Exemplo;preco_suino_kg;proteina;concorrente;Suíno;MG;;21.1412;R$/kg;mensal
2026-05-01;Indicador Setorial Histórico Exemplo;preco_bovino_kg;proteina;concorrente;Bovino;MG;;46.7374;R$/kg;mensal
2026-05-01;Indicador Setorial Histórico Exemplo;preco_ovos_duzia;proteina;concorrente;Ovos;MG;;13.8853;R$/dz;mensal
2026-05-01;Indicador Setorial Histórico Exemplo;preco_milho_sc;graos_racao;insumo;Milho;MG;;72.0251;R$/sc;mensal
2026-05-01;Indicador Setorial Histórico Exemplo;preco_soja_sc;graos_racao;insumo;Soja;MG;;156.0819;R$/sc;mensal
2026-05-01;Indicador Setorial Histórico Exemplo;preco_farelo_soja_ton;graos_racao;insumo;Farelo de soja;MG;;2913.8817;R$/ton;mensal
2026-05-01;Indicador Setorial Histórico Exemplo;preco_fish_meal_ton;graos_racao;insumo global;Farinha de peixe;BR;;2368.6739;US$/ton;mensal
2026-06-01;Indicador Setorial Histórico Exemplo;preco_tilapia_kg;proteina;pescado;Tilápia;MG;;25.5526;R$/kg;mensal
2026-06-01;Indicador Setorial Histórico Exemplo;preco_salmao_kg;proteina;pescado importado;Salmão;MG;;101.752;R$/kg;mensal
2026-06-01;Indicador Setorial Histórico Exemplo;preco_bacalhau_kg;proteina;pescado importado;Bacalhau;MG;;120.7355;R$/kg;mensal
2026-06-01;Indicador Setorial Histórico Exemplo;preco_camarao_kg;proteina;pescado importado;Camarão;MG;;108.3791;R$/kg;mensal
2026-06-01;Indicador Setorial Histórico Exemplo;preco_frango_kg;proteina;concorrente;Frango;MG;;11.6809;R$/kg;mensal
2026-06-01;Indicador Setorial Histórico Exemplo;preco_suino_kg;proteina;concorrente;Suíno;MG;;20.6906;R$/kg;mensal
2026-06-01;Indicador Setorial Histórico Exemplo;preco_bovino_kg;proteina;concorrente;Bovino;MG;;47.4254;R$/kg;mensal
2026-06-01;Indicador Setorial Histórico Exemplo;preco_ovos_duzia;proteina;concorrente;Ovos;MG;;13.806;R$/dz;mensal
2026-06-01;Indicador Setorial Histórico Exemplo;preco_milho_sc;graos_racao;insumo;Milho;MG;;73.4634;R$/sc;mensal
2026-06-01;Indicador Setorial Histórico Exemplo;preco_soja_sc;graos_racao;insumo;Soja;MG;;158.5568;R$/sc;mensal
2026-06-01;Indicador Setorial Histórico Exemplo;preco_farelo_soja_ton;graos_racao;insumo;Farelo de soja;MG;;2843.7632;R$/ton;mensal
2026-06-01;Indicador Setorial Histórico Exemplo;preco_fish_meal_ton;graos_racao;insumo global;Farinha de peixe;BR;;2429.7054;US$/ton;mensal
